subject_id,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/18240279639195527181,encore inc printshop business card maker,select from a ready-made project or start from scratch. customize your creation with a wide variety of fonts colors and images. the perfect collection of high-quality graphics and projects help you get your message across in a way that is sure to ...,,8.01
http://www.google.com/base/feeds/snippets/8317633865991250636,apple shake 4.1 mac os x,mac system requirements power mac g5; power mac g4 or powerbook g4 with 1ghz or faster powerpc g4 processor; or any intel core-based macintosh computer mac os x v10.4.6 or later quicktime 7.0.4 or later 512mb of ram or more 1gb of available disk ...,,499.99
http://www.google.com/base/feeds/snippets/17787032142812456248,intego inc internet security barrier x4 antispam edition,includes: netbarrier keep your mac safe from hackers and vandals! powerful easy-to-use and fully customizable netbarrier x4 gives you total protection from hackers and vandals. whether you are a home user or an experienced network admi,,71.75
http://www.google.com/base/feeds/snippets/17771223071817478541,mcafee inc total protection 2007 3-user,mcafee® total protection peace of mind for your entire family today the variety of threats to your pc fi les and online identity is bewildering.viruses spyware hackers spam and emailscams online predators identitythie,,92.51
http://www.google.com/base/feeds/snippets/17758143132560820340,topics entertainment instant immersion german audio,business trip to berlin? holiday in hamburg? from munich to mannheim now you can join the conversation with instant immersion german the dynamic audio language learning system on 8 compact discs.,,12.05
http://www.google.com/base/feeds/snippets/17760107129811199554,iris inc readiris pro 11 corporate edition,readiris pro 11 corporate edition has all of the features and advanced functionality of readiris pro 11 as well as batch mode processing hot folder features bar code rading and indexing and multipage ocr capability. system req,,430.58
http://www.google.com/base/feeds/snippets/17817863026849640364,encore inc 3d home architect home design deluxe version 9,the ultimate easy-to-use home design and remodeling solution that incorporates the latest design techniques and technologies to ensure your dream home becomes a reality. system requirements: pc: windows® 2000 sp4/xp (home and pro) sp2/vista,,25.49
http://www.google.com/base/feeds/snippets/17828266310377038415,adobe systems inc adobe acrobat 8.0 professional upsell (std-pro),adobe® acrobat® 8 professional software enables business professionals to reliably create combine and control adobe pdf documents for easy more secure distribution collaboration and data collection. system requirements: <l,,157.36
http://www.google.com/base/feeds/snippets/8498979351589060419,apple garageband jam pack: world music,system requirements a macintosh computer with a powerpc g4 or greater processor at least 512 megabytes (mb) of ram; 1 gigabyte (gb) recommended mac os x version 10.3 quicktime 6.5.2 or higher dvd drive for installation 12 gb of available disk space ...,,95.99
http://www.google.com/base/feeds/snippets/17802084899902028186,abacus vuvideo anywhere for your ipod,video goes mobile converts your favorite movie or video clips into a format that can be played by portable devices including sony?s playstation portable? and apple?s new ipod? video! no matter whether you want to bring your movies to ? video go,,26.14
http://www.google.com/base/feeds/snippets/17790799708366999123,findex.com inc quickverse mac bible study 2007 white box,quickverse mac has been created from the ground up to be a truly native os-x application. any mac user interested in bible reading bible study sermon preparation = or teaching will quickly discover how easy the program is to use. quickverse mac ...,,37.18
http://www.google.com/base/feeds/snippets/8395248988761650431,cosmic blobs: the lab rat edition by solidworks,system requirements macintosh mac os x 10.3 panther; 10.4 tiger g4 1.25 ghz processor 256mb ram 200mb hard disk space recommended - os x 10.4 tiger g5 1.8 ghz 512mb ram windows windows 98se me 2000 nt xp piii 1.0 ghz processor 256mb ram 32mb 3d ...,,33.99
http://www.google.com/base/feeds/snippets/5935343405881149008,alsoft diskwarrior for intel,diskwarrior supports any mac os standard (hfs) or mac os extended (hfs plus) disk including raid volumes journaled disks case-sensitive disks filevaults and ipods. diskwarrior requires a g3 mac or better (such as a g4 g5 or any intel processor) ...,,89.99
http://www.google.com/base/feeds/snippets/5767845185221029524,adobe cs3 web premium,system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 java runtime environment 1.5 1gb ram 7gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom ...,,1659.99
http://www.google.com/base/feeds/snippets/6112085133304289995,macplay mah jong quest,system requirements: mac os x,,22.99
http://www.google.com/base/feeds/snippets/5673733196767057398,adobe dreamweaver cs3,system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 512mb ram (1gb recommended) 1.4gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive ...,,415.99
http://www.google.com/base/feeds/snippets/5631550280326312479,apple final cut studio 2 upgrade from final cut pro,final cut studio 2. system requirements. minimum requirements to install all final cut studio applications a macintosh computer with a 1.25ghz or faster powerpc g4 powerpc g5 intel core duo or intel xeon processor 1gb of ram an agp or pci express ...,,699.99
http://www.google.com/base/feeds/snippets/5707639507589635432,microspot macdraft pe personal edition,operating system: macintosh os x 10.2 or higher processor: power mac g3 or higher memory (ram): 8 mb free hard disk space: 20 mb minimum screen resolution: 1024 x 768,,85.99
http://www.google.com/base/feeds/snippets/5536147337142384196,adobe indesign cs3 for mac,system requirements powerpc g4 or g5 or intel core processor mac os x v10.4.8 256mb ram (512mb recommended) 1.6gb free hard-disk space (additional space required during installation) 1024 x 768 display resolution with 16-bit video card dvd-rom drive ...,,725.99
http://www.google.com/base/feeds/snippets/5527718669808727624,microsoft virtual pc 7.0 windows xp home,to use microsoft virtual pc for mac version 7 users need: 700 mhz native* g3 g4 or g5 processor mac os x version 10.2.8-10.3; mac os x version 10.3 is required for the power mac g5 cd-rom drive 512 mb of ram 3 gb of available hard-disk space 1024 ...,,205.99
http://www.google.com/base/feeds/snippets/5615075942724114350,aspyr sims 2 nightlife expansion pack,operating system: mac os x 10.3.8 or later cpu processor: powerpc g4/g5 cpu speed: 1.2ghz or faster memory: 256 mb or higher hard disk space: 3gb free disk space video card (ati): radeon 9000 or better video card (nvidia): geforce fx5200 or better ...,,35.99
http://www.google.com/base/feeds/snippets/5364807314885028760,git 40 years of marvel avengers dvd-rom,,,39.99
http://www.google.com/base/feeds/snippets/5310740648374994867,aquaminds notetaker,content creation and editing tools multi-level outline processor w/custom ruler controls (single entry or multi-line capability) multi-level reorganizing controls (by entry level outline level page level and section level) rich text editing (font ...,,62.99
http://www.google.com/base/feeds/snippets/5562499905130838466,micromat techtool protogo,macintosh capable of running mac os x 10.4 or above mac os x 10.4 or greater. dvd-rom drive. 512 mb ram or greater. 2 gb or larger target device like an older ipod or other external media device. * features denoted with * are only available on os 9 ...,,109.99
http://www.google.com/base/feeds/snippets/5520835678868977029,allume internet cleanup 3.0,system requirements mac os 10.3 or newer,,24.99
http://www.google.com/base/feeds/snippets/5505866551596188643,destineer rise of nations gold edition,system requirements: any macintosh with 600mhz or faster processor mac os x v10.2.8 or higher 256mb ram (512 recommended for online play) 32mb video card monitor with support for 1024 x 768 or higher resolution cd-rom drive 1gb free hard drive space ...,,45.99
http://www.google.com/base/feeds/snippets/7147648211015076337,git 44 years of marvel fantastic 4 dvd-rom,,,42.99
http://www.google.com/base/feeds/snippets/7150077051864937455,microspot interiors version 3.6,system requirements: mac os x 10.2 or later 450mhz powerpc g3 processor or higher 256mb of ram (512mb strongly recommended) 520mb free disk space,,85.99
http://www.google.com/base/feeds/snippets/6607475390801476875,emc insignia retrospect desktop 6.x,product datasheet (pdf: 628kb),,89.99
