subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/cables_included>||<http://schema.org/Product/weight>||<http://schema.org/Product/sensitivity>||<http://schema.org/Product/series>||<http://schema.org/Product/model>||<http://schema.org/Product/headphones_form_factor>||<http://schema.org/Product/width>||<http://schema.org/Product/brand>||<http://schema.org/Product/thd>||<http://schema.org/Product/microphone_sensitivity>||<http://schema.org/Product/max_input_power>||<http://schema.org/Product/product_type>||<http://schema.org/Product/included_accessories>||<http://schema.org/Product/height>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/warranty>||<http://schema.org/Product/headphones_technology>||<http://schema.org/Product/color>||<http://schema.org/Product/frequency_response>||<http://schema.org/Product/impedance>||<http://schema.org/Product/compatibility>||<http://schema.org/Product/magnet_material>||<http://schema.org/Product/connectivity_technology>||<http://schema.org/Product/headphones_cup_type>||<http://schema.org/Product/mpn>||<http://schema.org/Product/microphone>||<http://schema.org/Product/url>||
http://dws.products.wdc/node3f8e18d1f9a69bf1f13bcee0a7c54a3||newegg.com0.warc.nq.gz||||||3||113 db||||momentum 2.0||wireless||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||circumaural||ivory||16hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106761||
http://dws.products.wdc/node1f3b7e8a5d7cbc3733dfcbdd3010a27||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/new-replacement-ear-pads-for-sennheiser-hd545-hd565-hd580-hd600-hd650-headphone-/351308200087?hash=item51cb99b897:g:0jkaaoswphdu0zd2||
http://dws.products.wdc/nodeb8d4396cf3509164369415ba0679924||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/cable-with-remote-mic-for-google-nexus-4-5-7-to-shure-se535-se425-se315-se215-/281686722861?hash=item4195d6492d:g:kq8aaoswv0tvtsuc||
http://dws.products.wdc/node6539678e8e7f2831205a275014eca322||newegg.com0.warc.nq.gz||||||||||ath-m50x||ath-m50||over the ear||||audio-technica||||||||||||||<http://schema.org/Product>||||||white||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0zs2mh9936||
http://dws.products.wdc/node62f850a4ec669065ec665c3ed3b35cec||ebay.com0.warc.nq.gz||does not apply||||8.3 oz (235 g)||105 db||||k712||open-back dynamic||||akg||||||200 mw||||||||<http://schema.org/Product>||1 year seller warranty||||||10 hz to 39.8 khz||62 ohms||||||gold-plated stereo jack 1/8 in (3.5 mm) to 1/4 in (6.3 mm)||||does not apply||||http://www.ebay.com/itm/new-akg-k712-pro-reference-studio-headphones-k-712/262158363896?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20131003132420%26meid%3d4e681931235144a3816e15e7097579e4%26pid%3d100005%26rk%3d1%26rkt%3d3%26sd%3d311539998438||
http://dws.products.wdc/nodeaedaf0717a832743ea1b9b31253c7e4||ebay.com0.warc.nq.gz||||||||||||3.5mm jack||headphone replacement cable||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/replacement-cable-for-shure-se535-se425-se315-se215-se846-ultimate-ears-ue900-/201420734206?hash=item2ee59c7efe:g:wqsaaoswzd1vxqbm||
http://dws.products.wdc/node5056819add4d186a717cf8d2176339c||newegg.com0.warc.nq.gz||||||||||||||detachable cable||||sennheiser||||||||||||||<http://schema.org/Product>||||||ivory||||||||||bluetooth wireless||||||||http://www.newegg.com/product/product.aspx?item=9sia8x53tt7647&cm_re=sennheiser_momentum-_-0th-0036-00681-_-product||
http://dws.products.wdc/node74d13ae5e9015568170152fbb6d94ed||ebay.com0.warc.nq.gz||||||||105 db||||srh440||||||shure||||||||||||9.50||<http://schema.org/Product>||||||black||||44 ohms||studio/live monitoring headphones||||||||srh440||||http://www.ebay.com/itm/new-shure-srh440-professional-studio-headphones-black/111371204013?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35721%26meid%3d215673fde9d446dbaec0809c632acbfc%26pid%3d100005%26rk%3d2%26rkt%3d6%26sd%3d231756259423&rt=nc||
http://dws.products.wdc/node51d636a78e114f9750aeb4c2cf9db8ff||ebay.com0.warc.nq.gz||042406196956||||||107 db||||se215||in-ear monitors/iems||||shure||||||||||carrying case||||<http://schema.org/Product>||||||clear||||20 ohms||consumer headphones||||||||se215-cl||||http://www.ebay.com/itm/headphone-shure-se215-in-ear-only-headphones-clear/272131116850?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3d240256d970bb4ac8acebfecd90de0d0f%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d361494206456||
http://dws.products.wdc/noded229f1db95942d65909d824e138f10c1||ebay.com0.warc.nq.gz||615104099692||||||103 db||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||1 year seller warranty||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||6.3mm (1/4in)||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-reference-class-stereo-headphones-hd650/262158369416?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3d9403a8e30f8b4da2b8a83eb5568376ff%26pid%3d100005%26rk%3d1%26rkt%3d5%26sd%3d262292053365&rt=nc||
http://dws.products.wdc/nodea94c8a8461b12facaa8adec4ea795b9||ebay.com0.warc.nq.gz||||||info not available||112 db||||momentum 2.0||||||||0.5 %||||||||carrying case||||<http://schema.org/Product>||||||multicolor||16hz - 22khz||||||||3.5mm||||m2 oei brown||||http://www.ebay.com/itm/sennheiser-momentum-on-ear-headphones-pink-brand-new-in-box-/291285533480?hash=item43d1f88328:g:gyoaaoswq7juhwyl||
http://dws.products.wdc/node1bb0e1c4c921e4539573bd99f9b61b||ebay.com0.warc.nq.gz||||||||||||cx 3.00||||||sennheiser||||||||||||||<http://schema.org/Product>||||||white||||||||||||||||||http://www.ebay.com/itm/sennheiser-cx-3-00-black-in-ear-canal-headphone-open-box-brand-new-/121812732220?hash=item1c5c9ac93c:g:6kaaaosw~bfwq6vx||
http://dws.products.wdc/node9930362ac3188c951fb38a58bfad9f66||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20150604093004%26meid%3d5a1dcccd471f4fb0bf58aeab6ffe02f1%26pid%3d100005%26rk%3d6%26rkt%3d6%26sd%3d182012080273&rt=nc||
http://dws.products.wdc/node5818d4ff16cefab2208c1b7d6aea29a9||ebay.com0.warc.nq.gz||||||||||||cx 2.00||||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/sennheiser-cx-2-00g-noise-blocking-ear-canal-phones-headset-w-remote-/161900838846?hash=item25b20abfbe:g:mbiaaoswnh1wwdvy||
http://dws.products.wdc/nodeb325988a28333136bd141bfd372586a5||ebay.com0.warc.nq.gz||||||||||||fit shure se535 se425 se315 se215 se846 ue900||headphone replacement cable diameter is 2.2mm *2||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/120cm-cable-remote-mic-for-iphone-to-shure-se535-se425-se315-se215-se846-ue900-/311421918173?hash=item4882315bdd:g:8jeaaoswlvzvysdf||
http://dws.products.wdc/node377453c2abe62a96719298872a5344||ebay.com0.warc.nq.gz||||||||102 db in 1 mw||||pm-3||headband||||oppo||||||||||||||<http://schema.org/Product>||||||silver or black||||26 ohm||||||||||||||http://www.ebay.com/itm/oppo-pm-3-headband-headphones-black-/141845763641?hash=item2106aa9639:g:jrqaaoswfz1wy2kj||
http://dws.products.wdc/node631a60b833ad967ad789aa4cc36d603b||newegg.com0.warc.nq.gz||||||3||112 db||||momentum 2.0||||||sennheiser||0.5%||44 db||||||||||<http://schema.org/Product>||||||black||16hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106769||
http://dws.products.wdc/nodea4b08962ce317e772c71df3e4ca56dfe||newegg.com0.warc.nq.gz||||||||||||srh440||headphone||||shure||||||||||||||<http://schema.org/Product>||||over-the-head||||||||||||mini-phone||||||||http://www.newegg.com/product/product.aspx?item=9sia5443107746&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node85cdc5d1738ecb39355ef743766ad52c||ebay.com0.warc.nq.gz||||||||||||does not apply||||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-head-band-parts-for-akg-k701-k702-q701-q702-k712-k612-pro-headphones/171988729469?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3d3c887c3dc02f465dbd776ed7d2b0cefa%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d171989386979||
http://dws.products.wdc/node599436a2e94fb251927ba72a17d6e||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/2-pairs-ear-pads-ear-cushions-replace-for-shure-srh840-srh440-srh940-headphones-/231678598531?hash=item35f11edd83:g:wnwaaosw3kfwfklj||
http://dws.products.wdc/node5fe880f16bc8862170ecc51a58d8249c||ebay.com0.warc.nq.gz||||||||||||does not apply||microphone||||audio123||||||||||||||<http://schema.org/Product>||||||||||||||||wired||||does not apply||||http://www.ebay.com/itm/net-shield-with-mic-remote-volume-cable-for-shure-se215-se315-se425-se535-se846-/151816059133?hash=item2358f138fd:g:ck8aaoswew5vewsg||
http://dws.products.wdc/nodef6e77ae1a5c21a7c5158aef4b53e6f7||ebay.com0.warc.nq.gz||||||||||||se425||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/official-shure-se425-dual-high-def-in-ear-headphones-silver-clear-ems-form-japan-/321956712395||
http://dws.products.wdc/node12ef16d7e3c449628bb07546c473a39||newegg.com0.warc.nq.gz||||||||||||momentum 2.0||microphone included ,  stereo headphones||||sennheiser||||||||||carrying case||||<http://schema.org/Product>||||||multicolor||||||||||||||m2 oeg ivory||||http://www.newegg.com/product/product.aspx?item=9sia3jx2ma4052&tpk=sennheiser%20momentum||
http://dws.products.wdc/nodeb1c0a98b4e44b9b789a8689a52b84ab6||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||open back||||akg||||||||||stereo adapter, additional coiled cable, premium carrying bag||||<http://schema.org/Product>||1 year seller warranty||||black||||62 ohms||||||||||does not apply||||http://www.ebay.com/itm/new-akg-k712-pro-reference-studio-headphones-k-712/262158363896?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35694%26meid%3dbc7822b06fd7456f9b09e19e253a31f3%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d371480888339&rt=nc||
http://dws.products.wdc/nodeaa6cdab3106132b02d4d9a1332579524||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/1pair-ear-cushion-pads-replacement-for-sennheiser-hd515-hd555-hd595-hd518-new-/321885430107?hash=item4af1dde15b:g:ar8aaoswjczweyf3||
http://dws.products.wdc/node24f6c9b21821b63342bdbee2ca2c973||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/comfortable-b-oval-fit-kit-for-shure-se210-earphones-replacement-eartips-gels-/321454296222?hash=item4ad82b4c9e:g:0xyaaoswd4ttthw9||
http://dws.products.wdc/nodeb2555bdafc5d160cab2575c1a51ea27||walmart.com0.warc.nq.gz||||||||||||momentum 2.0||on-ear||||sennheiser||||||||headphones||||||<http://schema.org/Product>||||||black||||||apple||||||||||||http://www.walmart.com/ip/sennheiser-momentum-2.0-on-ear-black-open-box-headphones-for-apple/49714214||
http://dws.products.wdc/node98f02c9a3cf08050f9a167c0615411a3||ebay.com0.warc.nq.gz||||||||105 db||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||||||62 ohms||||||||||||||http://www.ebay.com/itm/akg-k712-pro-reference-studio-headphones-/281884527748?hash=item41a1a08c84:g:me4aaosw5vfwkr9g||
http://dws.products.wdc/node6aa477162a4896667062b134af20b7db||newegg.com0.warc.nq.gz||||||||||||srh440||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia4p01pf0261&cm_re=shure_srh440-_-02d-004i-00014-_-product||
http://dws.products.wdc/nodeae9f96a2c142f0f8c424eac49d79e7b7||newegg.com0.warc.nq.gz||||||||113 db||momentum||momentum 2.0||wireless||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||circumaural||black||16hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia7vt3mj2100&cm_re=sennheiser_momentum_2.0-_-9sia7vt3mj2100-_-product||
http://dws.products.wdc/node4b4dee215b51f2eb45a114409ce7eda6||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35694%26meid%3d26edcf5097e84cc096acc1b56a0f7e51%26pid%3d100005%26rk%3d2%26rkt%3d3%26sd%3d252011469094||
http://dws.products.wdc/node9edaefebe63b5fe67b915da65c5cafe4||newegg.com0.warc.nq.gz||||||||||||se215||detachable cable, noise isolation||||shure||||||||||carry bag/case||||<http://schema.org/Product>||||||blue||||||||||wiredfit design in-ear only||||||||http://www.newegg.com/product/product.aspx?item=9sia5472gv1260&cm_re=shure_se215-_-0th-0009-00018-_-product||
http://dws.products.wdc/node587f4d6a481b37c2b235228a31517819||ebay.com0.warc.nq.gz||||||||118 db||||momentum 2.0||in-ear||||||0.5 %||-44 db||||||||||<http://schema.org/Product>||||||black||15hz-22khz||||||||3.5mm||||||||http://www.ebay.com/itm/sennheiser-momentum-iphone-samsung-in-ear-sound-isolating-headphones-black-/321928359694?var=&hash=item4af46cef0e:m:mmsb8xonjopb2rawukjrowq||
http://dws.products.wdc/node90f2f44c2b2e6950cb55c31acdec22c3||newegg.com0.warc.nq.gz||||||3||112 db||||m2 oei brown||||||sennheiser||0.5%||44 db||||||||||<http://schema.org/Product>||||||brown||16hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106770&cm_re=sennheiser_momentum-_-26-106-770-_-product||
http://dws.products.wdc/node56945d52b67a1e31ccf7a2bc1f94f463||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia13x0jz6454||
http://dws.products.wdc/nodec36a45c93e4b4984a4e454f832da8466||walmart.com0.warc.nq.gz||||||||||||momentum 2.0||over-ear||||sennheiser||||||||headphones||carry bag/case, jack adapter||||<http://schema.org/Product>||||||black||||18 ohms||||||bluetooth||||||||http://www.walmart.com/ip/sennheiser-m2-aew-black-momentum-2.0-wireless-over-ear-headphones/44055314||
http://dws.products.wdc/node20fdffcc67fa82f45ed2dcb1546864f9||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||1 year seller warranty||||||||||||||||||does not apply||||http://www.ebay.com/itm/akg-k712-pro-reference-studio-headphones-k-712-/151901082317?hash=item235e0292cd:g:szaaaoswiwvwstgf||
http://dws.products.wdc/node1a83bed82e5ce4572df2e43f992eef5||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia5442cm8260&ignorebbr=1||
http://dws.products.wdc/node95188f83ffe8e876794dfb983baa59a0||newegg.com0.warc.nq.gz||||||7.7 oz.||110db s.p.l. at 1khz||||hd 380 pro||over the ear||||sennheiser||0.1% (1khz, 100db spl)||||||||||||<http://schema.org/Product>||||circumaural||||8hz-27khz||||||||3.5mm/ 6.3mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106440&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node1db489a32ab6f44d71bf854ed489c4d||flipkart.com0.warc.nq.gz||||||||||||se 425||||||||||||||||||||<http://schema.org/Product>||||||transparent||||||||||||||||||http://www.flipkart.com/shure-se425-wired-headphones/p/itmdq33evaa5qqqw?pid=accdq33dxfyufzhf&ref=l%253a55516686088945907&srno=p_3&query=shure%2bse425&otracker=from-search||
http://dws.products.wdc/node9cddb7f1b86e488205863528de9f9b2||walmart.com0.warc.nq.gz||||||2.00 pounds||||||momentum 2.0||||||sennheiser||||||||||carrying case||||<http://schema.org/Product>||||||brown ,  beige||||||||||||||m2 aebt ivory||||http://www.walmart.com/ip/sennheiser-momentum-2.0-for-apple-devices-brown/48627708||
http://dws.products.wdc/node30acf4bde536d1c698aa1c5b34622f||ebay.com0.warc.nq.gz||||||||||||n-429-9||headphone cable||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/silver-plated-audio-upgrade-cable-for-sennheiser-hd598-595-hd558-hd518-headphone-/310891999785?var=&hash=item48629b7229:m:ml-lfhycap__snviourcm8g||
http://dws.products.wdc/node5085319a9727e5ce88b741d6cf7813||ebay.com0.warc.nq.gz||||||||102 db in 1 mw||||pm-3||headband||||oppo||||||||||||||<http://schema.org/Product>||||||silver or black||||26 ohm||||||||||||||http://www.ebay.com/itm/oppo-pm-3-professional-hifi-music-headphone-over-ear-closed-back-planar-magnetic-/111826066190?hash=item1a095a5b0e:g:mkaaaoswfgnwssga||
http://dws.products.wdc/node6ccfc5f9287ab5ee289283342d93ef4||ebay.com0.warc.nq.gz||||||||103 db||||hd 650||open back, noise cancellation, detachable cable||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||||||9969||||http://www.ebay.com/itm/open-box-sennheiser-hd-650-open-back-audiophile-headphones-free-shipping-/182021565124?hash=item2a6154aac4:g:ks8aaoswpc9wvxxj||
http://dws.products.wdc/nodec026bd32ba603792d91a3cb46d9b73||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/headphones-audio-cable-cord-for-sennheiser-hd224-hd420-hd520-hd530-hd222-hd25sp-/141719977446?var=&hash=item20ff2b3de6:m:mw1buru_1_lfrajjvh8tsgg||
http://dws.products.wdc/node50b5606e4a117fccbbcd3d25e4a1a42a||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/black-replacement-ear-cushion-pads-for-sennheiser-hd250-hd540-hd560-headphones-/331670089592?hash=item4d3913ef78:g:fzoaaosw7i5ts3l-||
http://dws.products.wdc/node19b1115754d4dbd9e94580bbd5fb80||newegg.com0.warc.nq.gz||||||3||113 db||||momentum 2.0||wireless||||||0.5%||-44 db||||||||||<http://schema.org/Product>||||circumaural||ivory||16hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106767&cm_re=sennheiser_momentum-_-26-106-767-_-product||
http://dws.products.wdc/node37891e521e9e7c5c8c4bb8ef277858||newegg.com0.warc.nq.gz||||||||||||se215||detachable cable||||shure||||||||||||||<http://schema.org/Product>||||||clear||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia5472gv1260||
http://dws.products.wdc/node764ecb337ad49edb9372d4e4d7a924bd||ebay.com0.warc.nq.gz||||||||||||ae-tri-almond||for in-ear headphones earphones headset earbuds||||audioequip||||||||||||||<http://schema.org/Product>||||||almond||||||||||||||ae-tri-almond||||http://www.ebay.com/itm/6-almond-triple-flange-ear-tip-sleeves-fit-shure-se215-se315-se425-se535-earbud-/201346292695?hash=item2ee12c9bd7:g:9h0aaoswrklvtmxp||
http://dws.products.wdc/nodea1e315faf3fd99cb1768a42a2e5daa2||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/replacement-ear-cushion-pads-for-sennheiser-hd545-hd565-hd580-hd600-hd650-/391290448804?hash=item5b1aba6ba4:g:a4eaaosw0e9uuias||
http://dws.products.wdc/node9432533b35728f83af453e19c5bb7cd||newegg.com0.warc.nq.gz||||||9.35 oz||||||ath-ad700x||headphone||||audio-technica||||||||||||||<http://schema.org/Product>||||binaural||black||||||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826402134&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node7cf67fc0e45648837a1bfcd4d9b49b3||newegg.com0.warc.nq.gz||||||||118 db||||momentum 2.0||in-ear||||sennheiser||0.5 % (1 khz, 100 db spl)||-44 db||||||||||<http://schema.org/Product>||||||black||15hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia3fa3f04527||
http://dws.products.wdc/node865379f20836bc6ac134fb1e8f110c4||ebay.com0.warc.nq.gz||||||||||||se315||noise isolation, detachable cable||||shure||||||||||carry bag/case||||<http://schema.org/Product>||||||clear||||27 ohms||||||wired||||||||http://www.ebay.com/itm/new-shure-se315-single-driver-sound-isolating-in-ear-earphone-earbuds-headphones-/261599683589?var=&hash=item3ce88e6405:m:m2jsyvtaahgcndi4sfzybyg||
http://dws.products.wdc/nodef9c365113e26414f793f39e4cf5a7f8a||ebay.com0.warc.nq.gz||||||||105 db||||k 712 pro||headband||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||wired||||k712 pro||||http://www.ebay.com/itm/akg-k712-pro-reference-studio-headphones-authorized-akg-dealer-/201507440419?hash=item2eeac78723:g:peuaaoswhkrweg0~||
http://dws.products.wdc/node98d31477a56fd2a8c768475d333dbc||ebay.com0.warc.nq.gz||||||||||||sr80e||||||grado||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/grado-prestige-series-sr80e-headphones-/262193908405?hash=item3d0bf98ab5:g:fp0aaoswsdzwclhd||
http://dws.products.wdc/node5db4e0726ab8b1f43b53e97b2886d42||newegg.com0.warc.nq.gz||||||9.2 oz||97 db||||hd 600||stereo / dj||||sennheiser||1%||||||||||||<http://schema.org/Product>||||circumaural||black||12-39,000 hz||||||||3.5mm/ 6.3mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106305&cm_re=sennheiser-_-26-106-305-_-product||
http://dws.products.wdc/node3f3464de94c883afe632bdfb942528||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=0kf-0013-00001&tpk=sennheiser||
http://dws.products.wdc/node21f897627cd22728f8f1d61427641cb||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/audio-cable-with-mic-for-iphone-to-shure-se535-se425-se315-se215-se846-ue900-s-/141719982217?var=&hash=item20ff2b5089:m:m_ooaxn5thsd6ducbjsmrbg||
http://dws.products.wdc/node6fe9954a34151e3a8534ffb6bf892||newegg.com0.warc.nq.gz||||||||118 ohms||||momentum 2.0 iei||in-ear||||sennheiser||0.5 %||-44 db||||||||||<http://schema.org/Product>||||||black||15hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106722&cm_re=sennheiser_momentum-_-26-106-722-_-product||
http://dws.products.wdc/node298f8ed6851db0c33f36735a9599444||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia6zp3s60960||
http://dws.products.wdc/node8e4ccda62c54196043873a2d89cff6f3||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/one-1-2meter-8n-occ-silver-cable-ue900-shure-se215-se315-se425-se535-/301454641045?hash=item463018c795:g:akmaaoswg3fummxc||
http://dws.products.wdc/node60eb6f8af686522ab0a51f565ddbedf7||ebay.com0.warc.nq.gz||||||||||||srh440||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/nice-set-of-shure-srh440-headphones/331779384357?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3da2ac52f3a41a42e8a22089d72626b049%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d401055736016||
http://dws.products.wdc/node2c74926f4a1885d14d5ebad6d1bfaeaf||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/fish-bone-ear-buds-cord-management-for-shure-se535-se425v-se530-efs-scl4-se420-/172083829465?hash=item2810fedad9:g:o4uaaoswfmzwrtqn||
http://dws.products.wdc/node76f012776fd96698c3c8163ef939af66||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/new-inside-foam-for-ear-pads-sennheiser-hd545-hd565-hd580-hd600-hd650-headphone-/301518628575?hash=item4633e926df:g:0dcaaoswa39u1ihc||
http://dws.products.wdc/node3ad9115bbce91ff9d2773b5fcce6c413||ebay.com0.warc.nq.gz||||||||||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||300 ohms||||||6.3mm (1/4in)||||||||http://www.ebay.com/itm/sennheiser-hd-650-headphones-with-custom-cable-free-shipping-/291679901970?hash=item43e97a1912:g:264aaoswpc9wt-pe||
http://dws.products.wdc/node6068c7dd44e29e8d73f22cc51edc1f||ebay.com0.warc.nq.gz||||||1.04 oz.||||||se425||in-ear||||shure||||||||||||||<http://schema.org/Product>||||||clear||20hz-19khz||22 ohms||||||||||||||http://www.ebay.com/itm/shure-se425-cl-sound-isolating-earphones-se425-clear-/111868171757?hash=item1a0bdcd5ed:g:yteaaoswbllvfqjg||
http://dws.products.wdc/node4f5ea5a4a0259a3e579da86ce7b56261||newegg.com0.warc.nq.gz||||||info not available||112 db||||momentum 2.0||microphone included ,  stereo headphones||||sennheiser||0.5 %||||||||carrying case||||<http://schema.org/Product>||||||multicolor||16hz - 22khz||||||||3.5mm||||m2 oei brown||||http://www.newegg.com/product/product.aspx?item=n82e16826106767&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node3e19a4b776bcbe2c56e4a81c5591d813||ebay.com0.warc.nq.gz||||||||||||does not apply||||||unbranded||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/clamshell-case-for-shure-se535-se425v-se530-efs-scl4-se420-/172083829151?hash=item2810fed99f:g:on8aaoswjb9wrtnh||
